payment_id,customer_id,prediction_time,logged_action,logging_probability,logged_recovered,base_policy_intervention,fraud_flag,selected_action,decision_type,fallback_used,failure_class,risk_checks_passed,probability_margin,expected_value_margin_inr,margin_fallback_triggered,decision_reasons,predicted_retry_payment_probability,retry_payment_supported,retry_payment_support_count,retry_payment_support_ess,predicted_payment_link_probability,payment_link_supported,payment_link_support_count,payment_link_support_ess,predicted_whatsapp_reminder_probability,whatsapp_reminder_supported,whatsapp_reminder_support_count,whatsapp_reminder_support_ess,predicted_escalate_to_merchant_probability,escalate_to_merchant_supported,escalate_to_merchant_support_count,escalate_to_merchant_support_ess
TXN0000184203,C002830,2024-12-23 21:27:30,payment_link,0.90000000,1,payment_link,0,payment_link,allow,False,technical_retryable,True,0.00970131,76.53000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:76.53"", ""probability_margin:0.04775965"", ""decision_margin_passed""]",0.56821382,True,129,19.07760664,0.61597347,True,218,30.47265689,0.60627216,True,34,21.95535821,0.42160195,True,65,18.84615345
TXN0000225060,C007919,2024-12-23 21:32:35,retry_payment,0.90000000,0,retry_payment,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.03280711,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.60151994,True,59,8.94277964,0.63432705,True,90,12.53697431,0.58730608,False,19,4.27099396,0.45582721,True,43,10.73819641
TXN0000149215,C006625,2024-12-23 22:16:44,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,whatsapp_reminder,allow,False,customer_decline,True,0.01938772,81.07000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:32.18"", ""probability_margin:0.01938772"", ""fallback_ineligible""]",0.50595629,True,134,25.67475706,0.54280216,True,55,23.54174517,0.56218988,True,69,17.37637634,0.37140560,True,213,29.38877094
TXN0000064691,C005220,2024-12-23 22:23:35,retry_payment,0.90000000,1,retry_payment,0,retry_payment,fallback,True,technical_retryable,True,0.02573693,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.60541689,True,58,8.97709815,0.65972406,False,3,3.00000000,0.63398713,False,24,3.90270249,0.52183014,False,8,8.00000000
TXN0000150439,C004594,2024-12-23 23:14:29,payment_link,0.90000000,0,payment_link,0,payment_link,allow,False,technical_retryable,True,0.02983201,124.07000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:124.07"", ""probability_margin:0.03909624"", ""decision_margin_passed""]",0.52735025,True,129,19.07760664,0.56644648,True,218,30.47265689,0.53661448,True,34,21.95535821,0.40798455,True,65,18.84615345
TXN0000131599,C005599,2024-12-23 23:18:38,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,whatsapp_reminder,fallback,True,authentication_required,True,0.00548738,,False,"[""decision_uncertain"", ""expected_value_margin:5.833260715007782"", ""probability_margin:0.005487382411956787"", ""margin_not_applicable_to_non_allow_decision""]",0.61265653,True,362,56.55389812,0.64380938,True,241,49.77543607,0.64929676,True,96,34.06733257,0.48086509,True,512,71.09486331
TXN0000035391,C008178,2024-12-24 06:36:02,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.01460588,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.59490567,False,49,7.23938140,0.64079970,False,8,4.29589038,0.62619382,False,23,3.80324523,0.40746874,False,11,2.70552140
TXN0000090089,C006543,2024-12-24 07:14:53,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,no_action,stop,False,customer_decline,False,0.03358483,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.55501157,True,58,8.97709815,0.64163816,False,3,3.00000000,0.60805333,False,24,3.90270249,0.47017947,False,8,8.00000000
TXN0000234127,C008125,2024-12-24 09:40:48,retry_payment,0.90000000,1,retry_payment,0,no_action,stop,False,technical_retryable,False,0.01436198,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.65937912,False,49,7.23938140,0.69599253,False,8,4.29589038,0.68163055,False,23,3.80324523,0.52195644,False,11,2.70552140
TXN0000207280,C008031,2024-12-24 09:42:53,retry_payment,0.90000000,0,retry_payment,0,payment_link,allow,False,technical_retryable,True,0.04421663,151.81000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:151.81"", ""probability_margin:0.071567"", ""decision_margin_passed""]",0.59881353,True,129,19.07760664,0.67038053,True,218,30.47265689,0.62616390,True,34,21.95535821,0.45946193,True,65,18.84615345
TXN0000103381,C004846,2024-12-24 09:48:23,retry_payment,0.90000000,0,retry_payment,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.02750897,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.61053079,True,73,10.21909638,0.64889067,False,23,5.49540018,0.67639965,True,54,8.41672235,0.46378493,True,72,12.00499847
TXN0000205164,C000535,2024-12-24 10:10:34,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,whatsapp_reminder,fallback,True,customer_decline,True,0.00635070,,False,"[""decision_uncertain"", ""expected_value_margin:4.2568199634552"", ""probability_margin:0.006350696086883545"", ""margin_not_applicable_to_non_allow_decision""]",0.57342058,True,359,56.24386377,0.62551463,True,85,37.80492775,0.63186532,True,126,41.91580028,0.44853783,True,694,97.85794000
TXN0000188766,C004761,2024-12-24 10:14:40,retry_payment,0.90000000,0,retry_payment,0,no_action,stop,False,customer_decline,False,0.01354361,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.69264930,True,58,8.97709815,0.70397812,False,3,3.00000000,0.71752173,False,24,3.90270249,0.59050006,False,8,8.00000000
TXN0000143618,C006780,2024-12-24 10:36:00,payment_link,0.90000000,0,payment_link,0,payment_link,allow,False,authentication_required,True,0.02345335,249.74000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:140.16"", ""probability_margin:0.02345335"", ""fallback_ineligible""]",0.66321427,True,129,19.07760664,0.70566219,True,218,30.47265689,0.68220884,True,34,21.95535821,0.54072499,True,65,18.84615345
TXN0000119398,C008010,2024-12-24 10:39:06,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,retry_payment,fallback,True,technical_retryable,True,0.01670402,,False,"[""decision_uncertain"", ""expected_value_margin:5.675055027008057"", ""probability_margin:0.034708261489868164"", ""margin_not_applicable_to_non_allow_decision""]",0.61536276,True,359,56.24386377,0.65007102,True,85,37.80492775,0.63336700,True,126,41.91580028,0.51097876,True,694,97.85794000
TXN0000162670,C002970,2024-12-24 12:03:06,retry_payment,0.90000000,0,retry_payment,0,retry_payment,allow,False,technical_retryable,True,0.00786781,0.00000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:33.69"", ""probability_margin:0.01974851"", ""decision_margin_passed""]",0.58156544,True,134,25.67475706,0.56181693,True,55,23.54174517,0.58943325,True,69,17.37637634,0.44988176,True,213,29.38877094
TXN0000043801,C001874,2024-12-24 12:12:09,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,fallback,True,authentication_required,True,0.02973306,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.64704269,True,382,61.49646714,0.70784885,True,55,50.36414754,0.67811579,True,122,42.51287438,0.55285054,True,685,101.16768160
TXN0000075735,C003427,2024-12-24 12:20:05,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.02829540,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.61550313,True,58,8.97709815,0.70412052,False,25,3.45418296,0.67582512,False,10,3.52962620,0.52882308,False,12,7.36805008
TXN0000207871,C004461,2024-12-24 13:07:05,retry_payment,0.90000000,1,retry_payment,0,payment_link,allow,False,technical_retryable,True,0.08825845,216.79000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:216.79"", ""probability_margin:0.08825845"", ""decision_margin_passed""]",0.58811104,True,129,19.07760664,0.67636949,True,218,30.47265689,0.58804393,True,34,21.95535821,0.44513330,True,65,18.84615345
TXN0000011917,C000273,2024-12-24 14:33:11,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,fallback,True,authentication_required,True,0.00483143,,False,"[""decision_uncertain"", ""expected_value_margin:1.7407639026641846"", ""probability_margin:0.004831433296203613"", ""margin_not_applicable_to_non_allow_decision""]",0.57679391,True,134,25.67475706,0.60468948,True,55,23.54174517,0.59985805,True,69,17.37637634,0.44470805,True,213,29.38877094
TXN0000214862,C005460,2024-12-24 14:44:42,payment_link,0.90000000,1,payment_link,0,payment_link,allow,False,technical_retryable,True,0.01564205,111.04000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:111.05"", ""probability_margin:0.03358167"", ""decision_margin_passed""]",0.63200474,True,129,19.07760664,0.66558641,True,218,30.47265689,0.68122846,True,34,21.95535821,0.52721471,True,65,18.84615345
TXN0000149296,C003985,2024-12-24 15:24:38,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,no_action,stop,False,customer_decline,False,0.05477482,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.52330655,True,382,61.49646714,0.57808137,True,55,50.36414754,0.51805538,True,122,42.51287438,0.40435866,True,685,101.16768160
TXN0000002291,C004992,2024-12-24 15:39:17,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,retry_payment,fallback,True,technical_retryable,True,0.02646488,,False,"[""decision_uncertain"", ""expected_value_margin:7.439448833465576"", ""probability_margin:0.059842824935913086"", ""margin_not_applicable_to_non_allow_decision""]",0.61043584,True,382,61.49646714,0.67027867,True,55,50.36414754,0.64381379,True,122,42.51287438,0.50687259,True,685,101.16768160
TXN0000042702,C008673,2024-12-24 15:57:47,retry_payment,0.90000000,0,retry_payment,0,payment_link,fallback,True,authentication_required,True,0.00602484,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.69682771,True,382,61.49646714,0.72484529,True,55,50.36414754,0.73087013,True,122,42.51287438,0.58574736,True,685,101.16768160
TXN0000228945,C000981,2024-12-24 16:19:42,retry_payment,0.90000000,1,retry_payment,0,no_action,stop,False,technical_retryable,False,0.00250322,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.66884983,False,49,7.23938140,0.72339922,False,8,4.29589038,0.72089601,False,23,3.80324523,0.55412441,False,11,2.70552140
TXN0000236971,C000411,2024-12-24 16:28:26,retry_payment,0.90000000,1,retry_payment,0,retry_payment,fallback,True,technical_retryable,True,0.05227298,,False,"[""decision_uncertain"", ""expected_value_margin:8.93644404411316"", ""probability_margin:0.0522729754447937"", ""margin_not_applicable_to_non_allow_decision""]",0.61372519,True,359,56.24386377,0.66599816,True,85,37.80492775,0.60985780,True,126,41.91580028,0.45040029,True,694,97.85794000
TXN0000120279,C002440,2024-12-24 17:02:19,retry_payment,0.90000000,0,retry_payment,0,no_action,stop,False,authentication_required,False,0.02704960,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.53893983,True,58,8.97709815,0.56232721,False,3,3.00000000,0.58937681,False,24,3.90270249,0.42885995,False,8,8.00000000
TXN0000207069,C009961,2024-12-24 17:09:26,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,whatsapp_reminder,fallback,True,authentication_required,True,0.00633985,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.58459836,False,4,1.22950817,0.63328218,False,1,1.00000000,0.62694234,True,25,25.00000000,0.47982484,False,2,1.07397260
TXN0000158405,C008561,2024-12-24 17:19:45,retry_payment,0.90000000,1,retry_payment,0,no_action,stop,False,authentication_required,False,0.01637477,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.56195569,True,73,10.21909638,0.56862956,False,23,5.49540018,0.58500433,True,54,8.41672235,0.42251059,True,72,12.00499847
TXN0000014954,C008844,2024-12-24 18:14:18,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,retry_payment,fallback,True,technical_retryable,True,0.00981632,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.44728097,True,60,8.27440554,0.50923312,False,1,1.00000000,0.49941680,False,46,6.69767366,0.40151167,True,93,13.89845234
TXN0000046317,C001294,2024-12-24 18:29:54,retry_payment,0.90000000,1,retry_payment,0,retry_payment,fallback,True,technical_retryable,True,0.02123111,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.69411522,True,172,27.72056966,0.71788287,False,17,16.07278182,0.73911399,True,66,18.92736169,0.51203012,True,211,29.09046962
TXN0000132752,C000569,2024-12-24 18:34:04,retry_payment,0.90000000,0,retry_payment,0,no_action,stop,False,authentication_required,False,0.00285774,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.73043305,True,58,8.97709815,0.77561748,False,25,3.45418296,0.77847522,False,10,3.52962620,0.57911420,False,12,7.36805008
TXN0000087488,C002381,2024-12-24 18:44:50,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.00457239,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.53125530,True,172,27.72056966,0.53582770,False,17,16.07278182,0.52394152,True,66,18.92736169,0.44020554,True,211,29.09046962
TXN0000052817,C005926,2024-12-24 18:45:58,retry_payment,0.90000000,0,retry_payment,0,payment_link,allow,False,technical_retryable,True,0.02555448,99.14000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:99.14"", ""probability_margin:0.05832064"", ""decision_margin_passed""]",0.48492742,True,129,19.07760664,0.54324806,True,218,30.47265689,0.51769358,True,34,21.95535821,0.35857224,True,65,18.84615345
TXN0000015456,C008192,2024-12-24 19:28:18,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,retry_payment,fallback,True,technical_retryable,True,0.02879435,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.62199217,True,47,47.00000000,0.65078652,False,2,2.00000000,0.61955357,False,21,3.60798899,0.47458646,False,12,3.68852452
TXN0000098866,C001467,2024-12-24 19:51:27,retry_payment,0.90000000,1,retry_payment,0,retry_payment,allow,False,technical_retryable,True,0.01183647,0.00000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:48.58"", ""probability_margin:0.0195182"", ""decision_margin_passed""]",0.64216965,True,129,19.07760664,0.62265146,True,218,30.47265689,0.65400612,True,34,21.95535821,0.50939852,True,65,18.84615345
TXN0000149625,C006743,2024-12-24 19:53:11,payment_link,0.90000000,1,payment_link,0,retry_payment,fallback,True,technical_retryable,True,0.02327091,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.63488340,True,58,8.97709815,0.66203618,False,25,3.45418296,0.63876528,False,10,3.52962620,0.44592845,False,12,7.36805008
TXN0000230319,C001431,2024-12-24 23:46:26,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,allow,False,customer_decline,True,0.05732256,69.90000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:76.23"", ""probability_margin:0.05774713"", ""fallback_ineligible""]",0.43996885,True,134,25.67475706,0.49729142,True,55,23.54174517,0.43954429,True,69,17.37637634,0.35278040,True,213,29.38877094
